"Year","CH","10","#","High","Artist"
"1970","14","-","2","11","Four Tops"
"1970","11","-","2","11","Crosby, Stills, Nash & Young"
"1970","10","-","2","11","Elvis Presley"
"1970","10","-","2","11","Aretha Franklin"
"1970","9","-","2","11","Joe Cocker"
"1970","16","-","1","11","Kenny Rogers"
"1970","15","-","1","11","The Presidents"
"1970","15","-","1","11","Robin McNamara"
"1970","11","-","3","12","Joe South"
"1970","15","-","2","12","Gene Chandler"
"1970","14","-","2","12","The Originals"
"1970","13","-","2","12","The Who"
"1970","14","-","1","12","Charles Wright & The Watts 103rd Street Band"
"1970","13","-","1","12","Vanity Fare"
"1970","14","-","2","13","Bobbi Martin"
"1970","12","-","2","13","Aretha Franklin"
"1970","9","-","2","13","Tom Jones"
"1970","15","-","1","13","White Plains"
"1970","14","-","1","13","The Brotherhood Of Man"
"1970","10","-","1","13","James Brown"
"1970","8","-","2","14","Blood, Sweat & Tears"
"1970","15","-","1","14","Spinners"
"1970","13","-","1","14","Wilson Pickett"
"1970","12","-","1","14","Pacific Gas & Electric"
"1970","12","-","1","14","The New Seekers"
"1970","9","-","1","14","Miguel Rios"
"1970","9","-","1","14","Crosby, Stills, Nash & Young"
"1970","8","-","1","14","Tom Jones"
"1970","14","-","2","15","B.B. King"
"1970","11","-","2","15","Three Dog Night"
"1970","9","-","2","15","Three Dog Night"
"1970","9","-","2","15","James Brown"
"1970","11","-","2","16","Crosby, Stills, Nash & Young"
"1970","9","-","2","16","Elvis Presley"
"1970","13","-","2","16","The Assembled Multitude"
"1970","16","-","1","16","Charles Wright & The Watts 103rd Street Band"
"1970","12","-","1","16","Engelbert Humperdinck"
"1970","9","-","1","16","Ernie (Jim Henson)"
"1970","11","-","2","17","The Guess Who"
"1970","20","-","1","17","The Sandpipers"
"1970","11","-","1","17","Andy Kim"
"1970","11","-","1","17","Kenny Rogers"
"1970","12","-","2","18","Eric Clapton"
"1970","11","-","1","18","Simon & Garfunkel"
"1970","15","-","2","19","Crow"
"1970","15","-","1","19","Jay & The Americans"
"1970","9","-","1","19","Glen Campbell"
"1970","8","-","1","19","Johnny Cash"
"1970","11","-","2","20","Neil Diamond"
"1970","12","-","2","20","Michael Parks"
"1970","9","-","1","20","Diana Ross"
"1970","12","-","4","21","The Moody Blues"
"1970","10","-","2","21","Jr. Walker & The All Stars"
"1970","12","-","2","21","Michael Nesmith & The First National Band"
"1970","9","-","2","21","The 5th Dimension"
"1970","13","-","1","21","George Baker Selection"
"1970","17","-","1","21","Mountain"
"1970","11","-","1","21","The Supremes"
"1970","14","-","1","21","Neil Diamond"
"1970","11","-","2","22","Little Sister"
"1970","9","-","2","22","Hotlegs"
"1970","9","-","2","22","Teegarden & Van Winkle"
"1970","14","-","1","22","Lulu"
"1970","12","-","1","22","Grand Funk Railroad"
"1970","23","-","2","23","Christie"
"1970","13","-","2","23","Jack Blanchard & Misty Morgan"
"1970","8","-","1","23","Tommy James & The Shondells"
"1970","12","-","1","23","Jefferson"
"1970","8","-","1","23","Aretha Franklin"
"1970","14","-","2","24","The Flaming Ember"
"1970","12","-","2","24","Freda Payne"
"1970","9","-","2","24","Bobby Sherman"
"1970","14","-","1","24","Candi Staton"
"1970","14","-","1","24","Neil Diamond"
"1970","13","-","1","24","Four Tops"
"1970","11","-","1","24","James Brown"
"1970","8","-","1","24","The 5th Dimension"
"1970","12","-","2","25","Wilson Pickett"
"1970","12","-","2","25","Linda Ronstadt"
"1970","14","-","1","25","The Band"
"1970","11","-","1","25","Jimmy Cliff"
"1970","8","-","1","25","Tom Jones"
"1970","10","-","1","25","Mark Lindsay"
"1970","8","-","1","25","Gladys Knight & the Pips"
"1970","11","-","2","26","Canned Heat"
"1970","9","-","2","26","B.J. Thomas"
"1970","7","-","2","26","Stevie Wonder"
"1970","9","-","2","27","The Who"
"1970","8","-","2","27","The 5th Dimension"
"1970","8","-","2","27","R.B. Greaves"
"1970","10","-","1","27","Bobbie Gentry"
"1970","12","-","3","28","The Impressions"
"1970","12","-","1","28","Rufus Thomas"
"1970","9","-","1","28","El Chicano"
"1970","13","-","1","29","The Poppy Family"
"1970","7","-","1","29","Blood, Sweat & Tears"
"1970","12","-","1","29","The Three Degrees"
"1970","11","-","1","29","The Neighborhood"
"1970","12","-","2","30","Joe Cocker"
"1970","9","-","2","30","Crosby, Stills, Nash & Young"
"1970","12","-","1","30","Plastic Ono Band"
"1970","14","-","1","30","The Lost Generation"
"1970","7","-","1","30","Neil Diamond"
"1970","18","-","2","31","Mashmakhan"
"1970","14","-","2","31","Bobbie Gentry"
"1970","8","-","1","31","Vincent Bell"
"1970","13","-","2","32","Wilbert Harrison"
"1970","7","-","2","32","Melanie"
"1970","9","-","2","32","Elvis Presley"
"1970","12","-","1","32","John Phillips"
"1970","8","-","1","32","James Brown"
"1970","10","-","1","32","Jr. Walker & The All Stars"
"1970","7","-","1","32","Dionne Warwick"
"1970","8","-","1","32","James Brown"
"1970","12","-","2","33","Neil Young"
"1970","18","-","1","33","Rick Nelson"
"1970","10","-","1","33","Kenny Rogers"
"1970","7","-","1","33","The Temptations"
"1970","18","-","2","34","Ike & Tina Turner"
"1970","10","-","2","34","Lenny Welch"
"1970","13","-","1","34","The Flaming Ember"
"1970","17","-","1","34","The Original Caste"
"1970","10","-","1","35","The Grass Roots"
"1970","8","-","1","35","Steppenwolf"
"1970","14","-","2","36","Crabby Appleton"
"1970","10","-","2","36","Neil Diamond"
"1970","15","-","1","36","Street People"
"1970","8","-","1","36","Johnny Cash"
"1970","11","-","2","37","Five Flights Up"
"1970","8","-","2","37","Smokey Robinson"
"1970","7","-","2","37","Aretha Franklin"
"1970","10","-","1","37","Johnnie Taylor"
"1970","8","-","1","37","Dionne Warwick"
"1970","9","-","2","38","Chairmen Of The Board"
"1970","9","-","1","38","Sly & The Family Stone"
"1970","9","-","1","38","Chairmen Of The Board"
"1970","9","-","2","39","Johnnie Taylor"
"1970","8","-","2","39","Van Morrison"
"1970","8","-","2","39","Mary Hopkin"
"1970","14","-","1","39","Johnny Nash"
"1970","8","-","1","39","Steppenwolf"
"1970","8","-","2","40","Glen Campbell"
"1970","8","-","2","40","James Brown"
"1970","7","-","2","40","The Archies"
"1970","7","-","2","40","Marvin Gaye"
"1970","9","-","1","40","The Delfonics"
"1970","9","-","2","41","The Cuff Links"
"1970","7","-","2","41","Marvin Gaye"
"1970","7","-","2","41","Bob Dylan"
"1970","14","-","1","41","Merle Haggard"
"1970","7","-","1","41","Gary Puckett"
"1970","7","-","3","42","Mama Cass Elliot"
"1970","9","-","2","42","Isaac Hayes"
"1970","8","-","2","42","Marty Robbins"
"1970","14","-","1","42","Clarence Carter"
"1970","10","-","1","42","Dave Mason"
"1970","8","-","2","43","The Dells"
"1970","6","-","2","43","Smith"
"1970","10","-","1","43","Johnnie Taylor"
"1970","8","-","1","43","The 5th Dimension"
"1970","8","-","1","43","Delaney & Bonnie"
"1970","8","-","1","43","Engelbert Humperdinck"
"1970","7","-","1","43","Dionne Warwick"
"1970","7","-","1","43","The Shocking Blue"
"1970","12","-","2","44","Mark Lindsay"
"1970","8","-","1","44","The Grass Roots"
"1970","8","-","1","44","The Moments"
"1970","8","-","1","44","Mark Lindsay"
"1970","7","-","1","44","The Who"
"1970","12","-","2","45","Eddie Floyd"
"1970","8","-","2","45","Tommy James & The Shondells"
"1970","12","-","1","45","Eydie Gorme"
"1970","11","-","1","45","Ann Peebles"
"1970","9","-","1","45","Luther Ingram"
"1970","8","-","1","45","B.B. King"
"1970","8","-","1","45","The Intruders"
"1970","7","-","1","45","Mel And Tim"
"1970","7","-","1","45","Brook Benton"
"1970","6","-","1","45","Ray Stevens"
"1970","6","-","2","46","Norman Greenbaum"
"1970","9","-","1","46","Bobby Vinton"
"1970","7","-","1","46","Johnny Cash"
"1970","7","-","1","46","Smokey Robinson"
"1970","6","-","1","46","Steam"
"1970","5","-","1","46","Jerry Butler"
"1970","12","-","2","47","Vic Dana"
"1970","11","-","2","47","Engelbert Humperdinck"
"1970","11","-","1","47","Jim Ed Brown"
"1970","8","-","1","47","Little Richard"
"1970","8","-","1","47","Tommy James & the Shondells"
"1970","8","-","1","47","The Lettermen"
"1970","10","-","3","48","The Boys In The Band"
"1970","9","-","2","48","The Three Degrees"
"1970","7","-","2","48","Eddie Holman"
"1970","7","-","2","48","B.B. King"
"1970","6","-","2","48","Rick Nelson"
"1970","8","-","1","48","Bert Sommer"
"1970","9","-","2","49","Quicksilver Messenger Service"
"1970","6","-","2","49","Tommy Roe"
"1970","11","-","1","49","Jake Holmes"
"1970","9","-","1","49","Paul Kelly"
"1970","9","-","2","50","Tommy Roe"
"1970","8","-","2","50","Brenda & The Tabulations"
"1970","14","-","1","50","Elephant's Memory"
"1970","9","-","1","50","Doris Duke"
"1970","9","-","1","50","The Whispers"
"1970","7","-","1","50","The Meters"
"1970","8","-","1","50","Ronnie Dyson"
"1970","4","-","1","50","Marvin Gaye"
"1970","6","-","1","50","Tommy Roe"
"1970","6","-","1","50","The Doors"
"1970","9","-","3","51","Clarence Carter"
"1970","11","-","2","51","Faith, Hope & Charity"
"1970","9","-","2","51","Paul Davis"
"1970","8","-","2","51","The Marmalade"
"1970","8","-","1","51","Johnny Rivers"
"1970","7","-","1","54","Al Martino"
"1970","8","-","1","51","The Dells"
"1970","7","-","1","51","The Rascals"
"1970","6","-","2","54","Joe South"
"1970","5","-","1","51","James Brown"
"1970","12","-","2","52","Paul Davis"
"1970","10","-","2","52","O.C. Smith"
"1970","7","-","2","52","Eddie & Dutch"
"1970","12","-","1","52","The Gentrys"
"1970","9","-","1","52","Crow"
"1970","8","-","1","52","Glen Campbell"
"1970","6","-","1","52","Cold Blood"
"1970","9","-","2","53","Tyrone Davis"
"1970","8","-","2","53","Mac Davis"
"1970","7","-","2","53","David Ruffin"
"1970","6","-","2","53","Neil Diamond"
"1970","8","-","1","53","The Delfonics"
"1970","8","-","2","54","O.V. Wright"
"1970","12","-","1","54","Carpenters"
"1970","7","-","1","54","Joe Simon"
"1970","6","-","1","54","Lulu"
"1970","6","-","1","54","Steppenwolf"
"1970","6","-","1","54","The 5th Dimension"
"1970","6","-","1","54","B.B. King"
"1970","10","-","3","55","The Village Soul Choir"
"1970","9","-","3","55","Neil Young"
"1970","8","-","2","55","Donovan"
"1970","10","-","1","55","Fleetwood Mac"
"1970","9","-","1","55","Shirley Bassey"
"1970","7","-","1","55","Luther Ingram"
"1970","7","-","1","55","Frijid Pink"
"1970","8","-","2","56","The Impressions"
"1970","8","-","2","56","Candi Staton"
"1970","14","-","1","56","Crow"
"1970","10","-","1","56","The Meters"
"1970","9","-","1","56","Freddy Robinson"
"1970","8","-","1","56","Joe Simon"
"1970","3","-","1","56","Marvin Gaye"
"1970","8","-","2","57","The Band"
"1970","7","-","2","57","The Archies"
"1970","6","-","2","57","Jay & The Americans"
"1970","9","-","1","57","The New Hope"
"1970","8","-","1","57","Ike & Tina Turner"
"1970","7","-","1","57","Tommy James"
"1970","10","-","1","58","Jane Birkin"
"1970","8","-","1","58","Tyrone Davis"
"1970","6","-","1","58","The Rascals"
"1970","10","-","1","59","The James Gang"
"1970","8","-","1","59","Ike & Tina Turner"
"1970","5","-","1","59","Dennis Yost & The Classics IV"
"1970","10","-","2","60","The Lovelites"
"1970","8","-","1","60","The Friends Of Distinction"
"1970","8","-","1","60","Conway Twitty"
"1970","8","-","1","60","Candi Staton"
"1970","2","-","1","64","The 5th Dimension"
"1970","8","-","2","61","Black Sabbath"
"1970","7","-","2","61","The Brotherhood Of Man"
"1970","7","-","2","61","David & Jimmy Ruffin"
"1970","6","-","2","61","George Perkins& The Silver Stars"
"1970","9","-","1","61","Israel Popper Stopper Tolbert"
"1970","7","-","1","61","The Tokens"
"1970","6","-","1","61","The Gentrys"
"1970","6","-","1","61","The Grass Roots"
"1970","4","-","1","61","Gary Puckett"
"1970","7","-","2","62","Bill Deal & The Rhondels"
"1970","9","-","1","62","The Kinks"
"1970","8","-","1","62","The Fortunes"
"1970","7","-","1","62","Steppenwolf"
"1970","5","-","1","62","Jerry Butler"
"1970","14","-","1","63","Guy Drake"
"1970","9","-","1","63","Otis Leavill"
"1970","7","-","2","64","Brenda & The Tabulations"
"1970","6","-","2","64","Blue Mink"
"1970","9","-","1","64","The Main Ingredient"
"1970","7","-","1","64","The O'Jays"
"1970","4","-","1","60","The 5th Dimension"
"1970","5","-","1","64","The Ides Of March"
"1970","5","-","1","64","The Beach Boys"
"1970","5","-","2","65","Led Zeppelin"
"1970","6","-","2","66","The Five Stairsteps"
"1970","6","-","2","66","Deep Purple"
"1970","6","-","1","66","Iron Butterfly"
"1970","6","-","1","66","Nazz"
"1970","4","-","2","67","Marvin Gaye"
"1970","11","-","1","67","Pickettywitch"
"1970","7","-","1","67","Major Lance"
"1970","7","-","1","67","James Taylor"
"1970","6","-","1","67","Diane Kolby"
"1970","6","-","1","67","Joni Mitchell"
"1970","7","-","2","68","Buddy Miles"
"1970","6","-","1","68","Syl Johnson"
"1970","5","-","1","68","Wilson Pickett"
"1970","4","-","1","68","Edward Bear"
"1970","9","-","2","69","Spirit"
"1970","4","-","2","69","Jerry Naylor"
"1970","8","-","1","69","Dennis Yost & The Classics IV"
"1970","7","-","1","69","Grateful Dead"
"1970","6","-","1","69","Steve Miller Band"
"1970","5","-","1","69","Bobby Byrd"
"1970","5","-","1","69","Alive 'N Kickin'"
"1970","12","-","2","70","Al DeLory"
"1970","8","-","1","70","Dee Dee Warwick"
"1970","7","-","1","70","Charley Pride"
"1970","3","-","1","70","Bill Cosby"
"1970","6","-","1","71","Charley Pride"
"1970","5","-","1","71","Bobbie Gentry"
"1970","5","-","1","71","Robert John"
"1970","5","-","1","71","Little Milton"
"1970","6","-","2","72","Vic Dana"
"1970","8","-","1","72","Poco"
"1970","7","-","1","72","Otis Leavill"
"1970","6","-","1","72","Grand Funk Railroad"
"1970","6","-","1","72","Spiral Starecase"
"1970","6","-","1","72","Brook Benton"
"1970","6","-","1","72","The Chi-Lites"
"1970","7","-","1","73","Merry Clayton"
"1970","7","-","1","73","The Lettermen"
"1970","6","-","1","73","Crystal Mansion"
"1970","5","-","1","73","Syndicate Of Sound"
"1970","4","-","1","73","Smith"
"1970","4","-","1","73","Lou Christie"
"1970","6","-","2","74","The Originals"
"1970","4","-","2","74","The Dells"
"1970","8","-","1","74","Traffic"
"1970","7","-","1","74","Murray Head"
"1970","7","-","1","74","Ten Wheel Drive"
"1970","4","-","1","74","Herb Alpert & The Tijuana Brass"
"1970","3","-","1","74","Quincy Jones"
"1970","3","-","1","74","Thelma Houston"
"1970","5","-","2","75","Gene Chandler"
"1970","4","-","2","75","Delaney & Bonnie"
"1970","3","-","2","75","Dion"
"1970","6","-","1","75","Bobby Goldsboro"
"1970","5","-","1","75","Ronnie Hawkins"
"1970","5","-","1","75","Isley Brothers"
"1970","5","-","1","75","The Shocking Blue"
"1970","3","-","1","75","The Jaggerz"
"1970","2","-","1","75","Isley Brothers"
"1970","7","-","1","76","Nina Simone"
"1970","6","-","1","76","The Cuff Links"
"1970","5","-","1","76","Dusty Springfield"
"1970","4","-","1","76","Booker T. & The MG's"
"1970","5","-","2","77","Mary Hopkin"
"1970","11","-","1","77","Fantasy"
"1970","4","-","1","77","Andy Williams"
"1970","4","-","1","77","The Band"
"1970","3","-","1","77","Brenda & The Tabulations"
"1970","7","-","1","78","Joe Simon"
"1970","6","-","1","78","Little Carl Carlton"
"1970","6","-","1","78","Kool & The Gang"
"1970","6","-","1","78","Jack Blanchard & Misty Morgan"
"1970","5","-","1","78","The New Colony Six"
"1970","5","-","1","78","Bobby Goldsboro"
"1970","6","-","2","79","Tommy Cash"
"1970","5","-","2","79","Feather"
"1970","3","-","2","79","The Caboose"
"1970","5","-","1","79","The Rattles"
"1970","4","-","1","79","The Assembled Multitude"
"1970","6","-","2","80","Funkadelic"
"1970","5","-","2","80","Robin McNamara"
"1970","4","-","1","80","The Illusion"
"1970","3","-","1","80","King Crimson"
"1970","6","-","2","81","Bobbie Gentry"
"1970","6","-","2","81","Buddy Miles"
"1970","4","-","2","81","Ray Stevens"
"1970","4","-","2","81","The Tee Set"
"1970","4","-","1","81","Funkadelic"
"1970","4","-","1","81","Blues Image"
"1970","4","-","1","81","Conway Twitty"
"1970","3","-","2","82","Liquid Smoke"
"1970","3","-","2","82","Little Milton"
"1970","2","-","2","82","R.B. Greaves"
"1970","5","-","1","82","The Newbeats"
"1970","4","-","1","82","Jackie DeShannon"
"1970","4","-","1","82","The Hollies"
"1970","3","-","1","82","R.B. Greaves"
"1970","3","-","1","82","The Raiders"
"1970","2","-","1","82","White Plains"
"1970","4","-","1","83","Loretta Lynn"
"1970","2","-","1","82","The Five Stairsteps"
"1970","2","-","1","83","Jose Feliciano"
"1970","6","-","2","84","Bob Seger System"
"1970","7","-","1","84","Jackie DeShannon"
"1970","3","-","1","84","Turley Richards"
"1970","2","-","1","84","Delaney & Bonnie"
"1970","3","-","1","84","Teegarden & Van Winkle"
"1970","2","-","1","84","Jose Feliciano"
"1970","5","-","3","85","Little Richard"
"1970","4","-","2","85","Andy Kim"
"1970","5","-","1","85","Kool & The Gang"
"1970","4","-","1","85","Charlie Rich"
"1970","4","-","1","85","Les McCann & Eddie Harris"
"1970","4","-","1","85","The Intruders"
"1970","2","-","1","85","Ginger Baker's Air Force"
"1970","3","-","2","86","O.C. Smith"
"1970","5","-","1","86","Al Martino"
"1970","4","-","1","86","The Youngbloods"
"1970","3","-","1","86","The Intrigues"
"1970","3","-","1","86","Buddy Miles"
"1970","3","-","1","86","Cannonball Adderley"
"1970","2","-","1","86","The Flamingos"
"1970","5","-","2","87","Ringo Starr"
"1970","4","-","2","87","Mavis Staples"
"1970","8","-","1","87","Donny Hathaway"
"1970","4","-","1","87","Sonny James"
"1970","4","-","1","87","Kool & The Gang"
"1970","4","-","1","87","Mary Hopkin"
"1970","4","-","1","87","Tony Burrows"
"1970","3","-","1","87","Charley Pride"
"1970","3","-","1","87","Ronnie Milsap"
"1970","2","-","1","87","The Flying Machine"
"1970","3","-","2","88","Fabulous Counts"
"1970","4","-","2","88","R.B. Greaves"
"1970","2","-","2","88","The Jaggerz"
"1970","4","-","1","88","The Flaming Ember"
"1970","3","-","1","88","Frank Sinatra"
"1970","3","-","1","88","Andy Williams"
"1970","3","-","1","88","Bobby Vee"
"1970","5","-","2","89","Gene Pitney"
"1970","3","-","2","89","Cool Heat"
"1970","4","-","1","89","The Meters"
"1970","3","-","1","89","Jimmy Cliff"
"1970","3","-","1","89","Bobby Bland"
"1970","3","-","1","89","The Isley Brothers"
"1970","3","-","1","89","Five Flights Up"
"1970","5","-","2","90","The Glass House"
"1970","4","-","2","90","Bobby Womack"
"1970","2","-","2","90","Andy Kim"
